name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,231.627,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,7.302,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,50.594,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,12.581,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,14.905,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,14.552,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,14.785,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,23.800,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,24.434,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,51.209,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,31.667,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,3.669,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,13.090,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,8.540,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,34.864,True
10010307,output_data_2.7.yml,OtherPass,,4.842,True
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,84.775,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,18.934,True
000eccf3d66540d75def,output_data_3.7.yml,None,,16.109,True
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,15.771,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,0.125,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,54.575,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,81.435,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,8.930,True
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,16.588,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,8.765,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,41.793,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,15.564,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,5.283,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,34.492,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,17.338,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,OtherPass,,8.931,True
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,7.248,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,107.736,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,56.928,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,105.090,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,11.184,True
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,15.467,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,8.070,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,15.131,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,156.393,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,235.180,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,OtherPass,,13.238,True
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,38.448,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,223.345,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,25.880,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,12.018,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,15.266,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,12.216,True
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,3.872,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,15.841,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,41.050,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,10.183,True
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,14.271,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,8.669,True
071932322204bcad6063,output_data_2.7.yml,ModuleNotFound,,3.745,False
075c35b536cc08b832e353f2f43c0bdc,output_data_3.7.yml,OtherPass,,10.001,True
06649145d7e6c4c147c02459fd2bc5af,output_data_2.7.yml,OtherPass,animation;mobject;numpy;pillow,14.581,True
076bbc6a0d5056d20ad45095b434b02d,output_data_3.7.yml,OtherPass,python-nomad,12.673,True
07cdfc2826a565b50a68,output_data_2.7.yml,OtherPass,pycryptodome,5.227,True
083777cb1f8c9efe6418c75d18bdd32b,output_data_3.8.yml,OtherPass,Pillow,26.516,True
0932b2b5293839cd7d79fa6b513c8128,output_data_2.7.yml,None,numpy;scipy,38.283,True
0830affa1f7f19fd47b06d4cf89ed44d,output_data_3.7.yml,OtherPass,keras;tensorflow,51.331,True
096f3b651b268b7af4c8c32475fa23d1,output_data_2.7.yml,OtherPass,beautifulsoup4;ipython;mechanize;pandas,29.240,True
097f97f4cb67c554f04dba6b5a09a506,output_data_3.7.yml,OtherPass,,12.505,True
098f399d69f230521ef530baca832e76,output_data_2.7.yml,OtherPass,,9.728,True
09b1f5403c63ceab5ae34710cbe2809e,output_data_2.7.yml,None,numpy;opencv-python,71.744,True
09cae53bf67ea8a39700,output_data_3.7.yml,OtherPass,beautifulsoup4,14.287,True
09f5ab44486b1fc6df7bf20ce57159f1,output_data_3.6.yml,OtherPass,pillow,22.537,True
0a2ac74d800a2eff9540,output_data_2.7.yml,OtherPass,,9.266,True
0a3d4fae965bdbec1f9d,output_data_3.7.yml,OtherPass,keras;numpy;tensorflow,183.233,True
0aaa9e4659977a98fc9f36d6887fef37,output_data_2.7.yml,OtherPass,,7.362,True
0a509faf231cff3cdec7,output_data_2.7.yml,OtherPass,flask;flask-login;werkzeug,0.902,True
0afa43225bdbe8e803cb,output_data_2.7.yml,OtherPass,,5.208,True
0acf77b2c022e2467cfb0d5493d454d6,output_data_2.7.yml,None,django,5.756,True
0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,4.721,True
0b7e91487dcf10c0b8e8711eb6d73bc5,output_data_3.7.yml,OtherPass,matplotlib;numpy;tensorflow,201.653,True
0b92b9ca837a0f5474c732876220db78,output_data_3.7.yml,None,flask;google-api-python-client;httplib2;oauth2client,20.980,True
0b942dd86f01efe996b8977b158c37a6,output_data_3.7.yml,OtherPass,requests,13.654,True
0b9d8a742fe0efe0fe82,output_data_2.7.yml,OtherPass,numpy;scikit-learn;scipy,38.698,True
0b677b13fca6cd0905ca,output_data_2.7.yml,OtherPass,Pillow;matplotlib;numpy;scikit-learn;scipy,162.009,True
0bc7d313e7a84b708374,output_data_3.7.yml,None,hug,26.536,True
0bdd7059a08cbcd00898,output_data_2.7.yml,OtherPass,keras;numpy,55.249,True
0c01b7a27e512db480847fac2cc54103,output_data_2.7.yml,OtherPass,,7.805,True
0c10e910e514832b7103,output_data_2.7.yml,OtherPass,google-api-python-client;urllib3,21.220,True
0c7ccae5d764ff61788fc626096e5688,output_data_2.7.yml,OtherPass,gitpython,8.727,True
0ba0270279a0f38280423754cea2ee1e,output_data_2.7.yml,OtherPass,keras;numpy;tensorflow,4.342,True
0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,20.693,True
0ca2272c015266e667924836364349c3,output_data_2.7.yml,OtherPass,PyJWT;python-jose;requests;simplejson,0.618,True
0d1baad4e3a871587ab1,output_data_3.4.yml,OtherPass,,35.125,True
0d5a709bbb4186d1f45f2af14c65b110,output_data_2.7.yml,OtherPass,Pillow,20.995,True
0d25683d9c8fce27edd3,output_data_2.7.yml,OtherPass,slackclient;titan,3.259,True
0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,23.729,True
1009475,output_data_2.7.yml,OtherPass,,7.961,True
101323115e70bb6671d3,output_data_2.7.yml,OtherPass,numpy,84.526,True
10206392,output_data_2.7.yml,OtherPass,,4.811,True
1023456,output_data_2.7.yml,OtherPass,,3.648,True
