name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,185.868,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,6.860,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,50.657,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,12.411,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,15.652,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,14.470,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,13.538,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,23.424,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,25.072,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,60.627,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,24.977,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,3.793,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,11.615,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,7.446,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,33.982,True
10010307,output_data_2.7.yml,OtherPass,,5.083,True
0f5f65ddbfa278713f58,output_data_2.7.yml,ImportError,biopython,37.034,False
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,83.957,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,14.532,True
000eccf3d66540d75def,output_data_3.7.yml,None,,14.029,True
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,12.092,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,0.206,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,61.076,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,78.155,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,9.355,True
005ceac0483fc5a581cc,output_data_2.7.yml,ImportError,Pillow;numpy;tensorflow,331.021,False
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,19.541,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,8.705,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,40.886,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,14.313,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,5.289,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,35.269,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,13.863,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,OtherPass,,7.308,True
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,8.274,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,106.175,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,62.463,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,120.730,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,10.485,True
02ff378b3a91de94306a84d3aa2228bb,output_data_3.7.yml,ImportError,azure;azure-mgmt-compute;azure-mgmt-network;azure-mgmt-resource;azure-mgmt-storage,4.457,False
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,15.309,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,7.679,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,14.679,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,173.115,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,237.415,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,OtherPass,,13.037,True
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,38.634,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,231.832,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,28.382,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,13.094,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,13.169,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,11.076,True
04ef258fa29e4e685287a30cf60462d0,output_data_3.8.yml,ImportError,flotilla,155.433,False
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,3.945,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,14.565,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,39.979,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,9.075,True
056626de3fbdc7cf7b59de1d9f6279d1,output_data_2.7.yml,ImportError,dlib;imutils;opencv-python,55.816,False
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,13.486,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,7.273,True
071932322204bcad6063,output_data_2.7.yml,OtherPass,,4.171,True
075c35b536cc08b832e353f2f43c0bdc,output_data_3.7.yml,OtherPass,,8.415,True
06649145d7e6c4c147c02459fd2bc5af,output_data_2.7.yml,OtherPass,animation;mobject;numpy;pillow,13.692,True
076bbc6a0d5056d20ad45095b434b02d,output_data_3.7.yml,OtherPass,python-nomad,12.291,True
