name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,197.014,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,7.699,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,59.166,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,11.884,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,13.746,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,17.613,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,15.673,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,25.195,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,22.910,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,64.329,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,26.032,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,3.954,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,12.425,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,7.704,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,30.640,True
10010307,output_data_2.7.yml,OtherPass,,4.862,True
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,83.939,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,15.684,True
000eccf3d66540d75def,output_data_3.7.yml,None,,17.565,True
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,11.607,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,1.272,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,67.632,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,83.059,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,9.292,True
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,20.137,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,11.933,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,40.419,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,16.103,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,5.181,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,31.990,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,12.965,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,OtherPass,,8.286,True
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,9.118,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,116.104,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,72.429,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,136.575,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,11.264,True
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,17.552,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,8.934,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,15.388,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,166.270,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,275.415,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,ModuleNotFound,,13.101,False
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,34.089,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,239.771,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,29.014,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,15.260,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,13.697,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,11.627,True
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,5.513,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,12.354,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,40.245,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,8.791,True
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,13.389,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,7.063,True
071932322204bcad6063,output_data_2.7.yml,OtherPass,,5.253,True
075c35b536cc08b832e353f2f43c0bdc,output_data_3.7.yml,OtherPass,,8.480,True
06649145d7e6c4c147c02459fd2bc5af,output_data_2.7.yml,OtherPass,animation;mobject;numpy;pillow,14.333,True
076bbc6a0d5056d20ad45095b434b02d,output_data_3.7.yml,OtherPass,python-nomad,11.139,True
07cdfc2826a565b50a68,output_data_2.7.yml,OtherPass,pycryptodome,6.859,True
083777cb1f8c9efe6418c75d18bdd32b,output_data_3.8.yml,OtherPass,Pillow,27.162,True
0932b2b5293839cd7d79fa6b513c8128,output_data_2.7.yml,None,numpy;scipy,42.243,True
0830affa1f7f19fd47b06d4cf89ed44d,output_data_3.7.yml,OtherPass,keras;tensorflow,47.220,True
096f3b651b268b7af4c8c32475fa23d1,output_data_2.7.yml,OtherPass,beautifulsoup4;ipython;mechanize;pandas,27.883,True
097f97f4cb67c554f04dba6b5a09a506,output_data_3.7.yml,OtherPass,,11.494,True
098f399d69f230521ef530baca832e76,output_data_2.7.yml,OtherPass,,10.328,True
09b1f5403c63ceab5ae34710cbe2809e,output_data_2.7.yml,None,numpy;opencv-python,75.239,True
09cae53bf67ea8a39700,output_data_3.7.yml,OtherPass,beautifulsoup4,12.259,True
09f5ab44486b1fc6df7bf20ce57159f1,output_data_3.6.yml,OtherPass,pillow,20.545,True
0a2ac74d800a2eff9540,output_data_2.7.yml,OtherPass,,12.595,True
0a3d4fae965bdbec1f9d,output_data_3.7.yml,OtherPass,keras;numpy;tensorflow,147.472,True
0aaa9e4659977a98fc9f36d6887fef37,output_data_2.7.yml,OtherPass,,5.475,True
0a509faf231cff3cdec7,output_data_2.7.yml,OtherPass,flask;flask-login;werkzeug,0.966,True
0afa43225bdbe8e803cb,output_data_2.7.yml,OtherPass,,7.894,True
0acf77b2c022e2467cfb0d5493d454d6,output_data_2.7.yml,None,django,6.899,True
0b42dbd687ae3b838728,output_data_2.7.yml,OtherPass,gitpython,5.709,True
0b7e91487dcf10c0b8e8711eb6d73bc5,output_data_3.7.yml,OtherPass,matplotlib;numpy;tensorflow,174.762,True
0b92b9ca837a0f5474c732876220db78,output_data_3.7.yml,None,flask;google-api-python-client;httplib2;oauth2client,21.615,True
0b942dd86f01efe996b8977b158c37a6,output_data_3.7.yml,OtherPass,requests,10.266,True
0b9d8a742fe0efe0fe82,output_data_2.7.yml,OtherPass,numpy;scikit-learn;scipy,34.993,True
0b677b13fca6cd0905ca,output_data_2.7.yml,OtherPass,Pillow;matplotlib;numpy;scikit-learn;scipy,148.410,True
0bc7d313e7a84b708374,output_data_3.7.yml,None,hug,24.244,True
0bdd7059a08cbcd00898,output_data_2.7.yml,OtherPass,keras;numpy,59.299,True
0c01b7a27e512db480847fac2cc54103,output_data_2.7.yml,OtherPass,,10.539,True
0c10e910e514832b7103,output_data_2.7.yml,OtherPass,google-api-python-client;urllib3,21.441,True
0c7ccae5d764ff61788fc626096e5688,output_data_2.7.yml,OtherPass,gitpython,9.013,True
0ba0270279a0f38280423754cea2ee1e,output_data_2.7.yml,OtherPass,keras;numpy;tensorflow,5.521,True
0cfe89a89b892e47e8418e281dfe318d,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,19.296,True
0ca2272c015266e667924836364349c3,output_data_2.7.yml,OtherPass,PyJWT;python-jose;requests;simplejson,0.341,True
0d1baad4e3a871587ab1,output_data_3.4.yml,OtherPass,,32.018,True
0d5a709bbb4186d1f45f2af14c65b110,output_data_2.7.yml,OtherPass,Pillow,23.030,True
0d25683d9c8fce27edd3,output_data_2.7.yml,OtherPass,slackclient;titan,2.358,True
0d5b3e7cc89cb2180c6e,output_data_2.7.yml,OtherPass,pillow,20.197,True
1009475,output_data_2.7.yml,OtherPass,,6.447,True
101323115e70bb6671d3,output_data_2.7.yml,OtherPass,numpy,78.318,True
10206392,output_data_2.7.yml,OtherPass,,5.160,True
1023456,output_data_2.7.yml,OtherPass,,3.863,True
10235798,output_data_2.7.yml,None,django,7.577,True
1025736,output_data_3.7.yml,OtherPass,google-api-python-client;ndb,40.012,True
1029336,output_data_2.7.yml,None,django,10.718,True
10295174,output_data_2.7.yml,OtherPass,numpy;theano,23.729,True
1029870,output_data_2.7.yml,OtherPass,,7.092,True
10335601,output_data_3.8.yml,OtherPass,,10.056,True
10281460,output_data_3.7.yml,OtherPass,,15.133,True
10354951,output_data_2.7.yml,OtherPass,,32.758,True
1035190,output_data_2.7.yml,OtherPass,,8.359,True
1035890,output_data_2.7.yml,OtherPass,fabric;simplejson,4.568,True
1038987,output_data_2.7.yml,None,django,11.747,True
1036883,output_data_2.7.yml,None,riak;urllib3,22.644,True
1041172,output_data_2.7.yml,OtherPass,Pillow;gameduino,25.899,True
1042719,output_data_2.7.yml,DjangoPass,django;ldap,22.569,True
1042778,output_data_2.7.yml,None,python-cjson;simplejson;ujson,18.086,True
10491632,output_data_2.7.yml,None,image;numpy,34.597,True
1052286,output_data_2.7.yml,OtherPass,python-wordpress-xmlrpc;requests,12.453,True
1054969,output_data_3.7.yml,OtherPass,,3.641,True
1055161,output_data_2.7.yml,OtherPass,opencv-python,47.534,True
10554232,output_data_2.7.yml,OtherPass,servicemanager,25.749,True
1055992,output_data_2.7.yml,None,django,12.750,True
10567484,output_data_2.7.yml,None,image;numpy,36.140,True
10589494,output_data_3.7.yml,DjangoPass,django;django-imagekit,13.278,True
1059647,output_data_3.6.yml,OtherPass,ndb,3.155,True
1065196,output_data_2.7.yml,OtherPass,django,8.623,True
1068255,output_data_2.7.yml,OtherPass,django,10.601,True
1068021,output_data_2.7.yml,OtherPass,mysqlclient,0.125,True
106c49a3ae6d420937aa,output_data_3.7.yml,OtherPass,,5.728,True
1072977,output_data_2.7.yml,OtherPass,ldap,15.473,True
1074124,output_data_3.6.yml,OtherPass,twisted;txredisapi,40.710,True
1074202,output_data_2.7.yml,OtherPass,,4.130,True
1068868,output_data_2.7.yml,OtherPass,,7.128,True
1074227,output_data_2.7.yml,OtherPass,dnslib;gevent;redis,6.967,True
1077318,output_data_2.7.yml,OtherPass,httplib2;lxml;sunburnt,18.056,True
1074551,output_data_2.7.yml,OtherPass,numpy,0.975,True
10792332,output_data_3.8.yml,OtherPass,,11.836,True
1083908,output_data_2.7.yml,OtherPass,,3.975,True
1091026,output_data_3.8.yml,OtherPass,,11.974,True
10938795,output_data_2.7.yml,OtherPass,flask;flask-classy,10.266,True
1094832,output_data_2.7.yml,None,django,78.386,True
10955449,output_data_3.7.yml,OtherPass,,4.759,True
1098968,output_data_2.7.yml,None,pillow,25.374,True
10a742de43246210f3ba,output_data_2.7.yml,None,gensim,23.492,True
1104507,output_data_3.7.yml,None,biopython;numpy,44.483,True
