name,file,result,python_modules,duration,passed
0d9745f39a034758e51e,output_data_2.7.yml,OtherPass,matplotlib;numpy;pandas;quandl;requests;scikit-learn;scipy;statsmodels,226.435,True
0d9f91f789f0c523b0e7,output_data_2.7.yml,OtherPass,,9.497,True
0cdd8d6adb8463961f50bd1845faddf8,output_data_3.7.yml,None,torch,54.942,True
0db858e055cc2bae953b435f5116aaa8,output_data_2.7.yml,None,pbkdf2;pycryptodome,12.918,True
0e7d366d2e3623c5bb95,output_data_3.7.yml,OtherPass,,17.587,True
0db840f27f1f0fd0747f13ab80d0ca37,output_data_2.7.yml,OtherPass,numpy;opencv-python;requests,12.729,True
0ec0c3f5ca69bac2b625,output_data_2.7.yml,None,gevent;requests;scrapy,15.861,True
0efb4d07f28af1c8fc1b,output_data_2.7.yml,OtherPass,markdown2;python-editor,24.689,True
0efb90d998c59d5926ca7f4e79054361,output_data_3.7.yml,OtherPass,,27.561,True
0efcacfb43827ba3a6bac3356315c419,output_data_2.7.yml,OtherPass,numpy;opencv-python,62.313,True
0ee6dd444994fd67f63b,output_data_2.7.yml,OtherPass,numpy;opencv-python;scikit-image,31.951,True
0f575a0891cfef5f1b0024c89dcbaeea,output_data_2.7.yml,OtherPass,,4.522,True
0f450e738bf79c003253,output_data_3.6.yml,OtherPass,kivy;pyjnius,11.900,True
0f87efc363309e99d600e3a6300fbcff,output_data_3.7.yml,OtherPass,,7.093,True
10005117,output_data_2.7.yml,OtherPass,cython;word2vec,37.308,True
10010307,output_data_2.7.yml,OtherPass,,5.336,True
10011921,output_data_3.6.yml,OtherPass,google-api-python-client;httplib2;jinja2;oauth2client;webapp2,90.846,True
10023837,output_data_3.7.yml,OtherPass,scene;sound,16.805,True
000eccf3d66540d75def,output_data_3.7.yml,SyntaxError,,16.209,False
00056d4304c58a035c87cdf5ff1e5e3e,output_data_2.7.yml,None,peewee;scrapy,13.795,True
00135b0dfee0ae165ad2,output_data_3.6.yml,OtherPass,,0.474,True
005bbad123ef309a5bef,output_data_2.7.yml,OtherPass,mysqlclient;python-memcached;redis;requests;sqlalchemy,71.994,True
00a17b1d374dfc267a9a,output_data_2.7.yml,OtherPass,numpy;pandas;pymc3;scipy;theano,76.493,True
00a4835bf36513ca58a3,output_data_2.7.yml,OtherPass,,9.999,True
011004bcac763eaf6f28,output_data_3.7.yml,OtherPass,python-xmp-toolkit,18.667,True
0115e0ce312f26ff59f4fbf4f5821ca2,output_data_2.7.yml,OtherPass,,12.296,True
015e2ce27cecdea63564,output_data_2.7.yml,OtherPass,pymongo,45.105,True
01886b6f79ba0c4dce66,output_data_2.7.yml,DjangoPass,django,12.502,True
00e9638c0efad1adac878522cf172484,output_data_3.6.yml,OtherPass,gym;keras;numpy;tensorflow,6.209,True
0191e14717af68bbba81,output_data_2.7.yml,OtherPass,pyspark,33.718,True
01b8b8e1909ae0f601c85e142f2bd15b,output_data_2.7.yml,OtherPass,weibo,15.241,True
01bf3900d3a02c4e3927b2a2bcf39100,output_data_2.7.yml,NonZeroCode,,7.774,False
01c99322cf985e771827,output_data_2.7.yml,OtherPass,,8.940,True
019fd5c706e0bc94879f,output_data_2.7.yml,OtherPass,rx;twisted,106.730,True
026a4d6400b1efac9a13a3296f16e655,output_data_2.7.yml,OtherPass,gensim;tensorflow,53.815,True
0306734dfe17076dfd34e09660c198c0,output_data_3.8.yml,None,fiona;geojson;numpy;pandas;shapely,116.834,True
034e799c19eb763fa859,output_data_2.7.yml,None,django,10.752,True
035dc3b722b7f89cce66520dde285c9a,output_data_2.7.yml,OtherPass,pyeclib;swift,16.460,True
037e4134d8271c0de71b838a461e7ac1,output_data_2.7.yml,OtherPass,pillow;requests,8.362,True
03d9c46c86691c9bb680,output_data_2.7.yml,DjangoPass,django;psycopg2-binary,14.290,True
044682e76def583a12e6c09209c664a1,output_data_3.7.yml,OtherPass,nltk;numpy;scikit-learn;scipy,187.404,True
045c887b6ccdf0edf4648da0c40bcc12,output_data_3.7.yml,None,torch,245.763,True
046e434c51057dc9588762edd40199b1,output_data_2.7.yml,OtherPass,,15.215,True
04c2b5ce5978c0d66e6e,output_data_2.7.yml,OtherPass,python-editor,32.804,True
03de5c4c21138da5c29d,output_data_2.7.yml,OtherPass,numpy;tensorflow,203.775,True
04f3047ca8770f4a3a58,output_data_2.7.yml,OtherPass,scrapy;twisted,34.293,True
053b89bd6975f89f043871335dce8c5b,output_data_3.7.yml,OtherPass,requests,13.682,True
053db410f7fdd4e1d6034a0a7fd45d9b,output_data_2.7.yml,OtherPass,pycryptodome;requests,15.121,True
054023c4fca5369ffdb2,output_data_2.7.yml,OtherPass,,11.561,True
05aadb969e43788593d3,output_data_2.7.yml,OtherPass,,4.763,True
05bec6966701f720c3aa,output_data_2.7.yml,OtherPass,google-api-python-client,14.390,True
05ff99985269200cdc4854ddc04fa6e9,output_data_2.7.yml,OtherPass,lightgbm;numpy,38.392,True
0618f44dc5270f9a2be2826d0d933ed7,output_data_2.7.yml,OtherPass,django,8.455,True
06336eb10a1628850d6f,output_data_2.7.yml,OtherPass,twisted,15.416,True
070c805d947bd17c7a19,output_data_2.7.yml,OtherPass,xmpppy,8.786,True
071932322204bcad6063,output_data_2.7.yml,OtherPass,,3.739,True
